product_code,review_count,size,comfort,durability,star
FGC0GF0R7781Z-BROWN,Nan,,Nan,Nan,Nan
FGC0GF0R7781Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0GF0R7781Z-DUNE,Nan,,Nan,Nan,Nan
FGC0S6014531B-NAVY,Nan,,Nan,Nan,Nan
FGC0180V3562A-BROWN,Nan,,Nan,Nan,Nan
FGC0M1010371D-SGREEN,Nan,,Nan,Nan,Nan
FGC0L5037131A-BROWN,Nan,,Nan,Nan,Nan
FGC0L5037131A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0T80R7061Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0T80R7061Z-KHAKI,Nan,,Nan,Nan,Nan
FGC0T80R7061Z-OLIVE,Nan,,Nan,Nan,Nan
FGC0L4036811A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0L4036811A-CAMEL,Nan,,Nan,Nan,Nan
FGC0L4033311A-DNAVY,Nan,,Nan,Nan,Nan
FGC0L4033311A-PARIS_KHAKI,Nan,,Nan,Nan,Nan
FGC0L4033311A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC0L4033271A-KHAKI,Nan,,Nan,Nan,Nan
FGC0L4033271A-CAMEL,Nan,,Nan,Nan,Nan
FGC051033861A-CAMEL,Nan,,Nan,Nan,Nan
FGC051033861A-KHAKI,Nan,,Nan,Nan,Nan
FGC0L4004851G-BROWN,Nan,,Nan,Nan,Nan
FGC0DJ033371A-KHAKI,Nan,,Nan,Nan,Nan
FGC0DJ033371A-BROWN,Nan,,Nan,Nan,Nan
FGC0H90R7241Z-BLACK,Nan,,Nan,Nan,Nan
FGC0H90R7241Z-DUBAI_KHAKI,Nan,,Nan,Nan,Nan
FGC0H90R7241Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0180V6802A-BLACK,Nan,,Nan,Nan,Nan
FGC0510R7041Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0510R7041Z-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0510R7041Z-KHAKI,Nan,,Nan,Nan,Nan
FGC0M1010371E-DENIM,Nan,,Nan,Nan,Nan
FGC0510R7121Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0510R7121Z-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0L50R7141Z-KHAKI,Nan,,Nan,Nan,Nan
FGC0L50R7141Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0BE029261B-CAMEL,Nan,,Nan,Nan,Nan
FGC0BE029261B-KHAKI,Nan,,Nan,Nan,Nan
FGC0BE029261B-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0GL0R8381Z-TAN,Nan,,Nan,Nan,Nan
FGC0GL0R8381Z-BLACK,Nan,,Nan,Nan,Nan
FGC0L40R7381Z-OLIVE,Nan,,Nan,Nan,Nan
FGC0L40R7381Z-KHAKI,Nan,,Nan,Nan,Nan
FGC0L40R7381Z-CAMEL,Nan,,Nan,Nan,Nan
FGC0M6026651A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC0AA025721A-KHAKI,Nan,,Nan,Nan,Nan
FGC0AA025721A-RUST,Nan,,Nan,Nan,Nan
FGC0AA025721A-CADET_BLUE,Nan,,Nan,Nan,Nan
FGC0190V6812A-BROWN,Nan,,Nan,Nan,Nan
FGC015037141A-NAVY,Nan,,Nan,Nan,Nan
FGC015037141A-CASHEW_BROWN,Nan,,Nan,Nan,Nan
FGC0830V6792A-BROWN,Nan,,Nan,Nan,Nan
FGC0180U6262A-COFFEE,Nan,,Nan,Nan,Nan
FGC0180U6262A-BLACK,Nan,,Nan,Nan,Nan
FGC0M8016071A-CAMEL,Nan,,Nan,Nan,Nan
FGC0M8016071A-KHAKI,Nan,,Nan,Nan,Nan
FGC0M8016071A-BROWN,Nan,,Nan,Nan,Nan
FGC0BE026661C-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC0BE026661C-RUST_BROWN,Nan,,Nan,Nan,Nan
FGC0BE026661C-KHAKI,Nan,,Nan,Nan,Nan
FGC0BE026661C-CAMEL,Nan,,Nan,Nan,Nan
FGC0DJ033401A-CAMEL,Nan,,Nan,Nan,Nan
FGC0DJ033401A-KHAKI,Nan,,Nan,Nan,Nan
FGC0DJ033401A-RUSSIA_DBROWN,Nan,,Nan,Nan,Nan
FGC0M1007261D-CAMEL,Nan,,Nan,Nan,Nan
FGC0M1007261D-DBROWN,Nan,,Nan,Nan,Nan
FGC0M1007261D-DENIM_BLUE,Nan,,Nan,Nan,Nan
FGC0GF034581A-DNAVY,Nan,,Nan,Nan,Nan
FGC0GF034581A-CAMEL,Nan,,Nan,Nan,Nan
FGC051040031A-OLIVE_GREEN,Nan,,Nan,Nan,Nan
FGC051040031A-CAMEL,Nan,,Nan,Nan,Nan
FGC0CF029261A-CAMEL,Nan,,Nan,Nan,Nan
FGC0CF029261A-KHAKI,Nan,,Nan,Nan,Nan
FGC0CD008271D-KHAKI,Nan,,Nan,Nan,Nan
FGC0CD008271D-CAMEL,Nan,,Nan,Nan,Nan
FGC0Z7039522A-BROWN,Nan,,Nan,Nan,Nan
FGC0Z7039522A-OLIVE,Nan,,Nan,Nan,Nan
FGC0Z7039522A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7039522A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7042442A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7042442A-OLIVE,Nan,,Nan,Nan,Nan
FGC0Z7042442A-BROWN,Nan,,Nan,Nan,Nan
FGC0Z7039452A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7039452A-BLACK,Nan,,Nan,Nan,Nan
FGC0Z7039462A-NAVY,Nan,,Nan,Nan,Nan
FGC0Z7039462A-GREY,Nan,,Nan,Nan,Nan
FGC0Z7039462A-BLACK,Nan,,Nan,Nan,Nan
GW2175,30,56.0,77,88,
GY9572,81,53.0,82,87,
B75806,7067,51.0,80,89,
B75807,7067,51.0,80,89,
IG1024,7067,51.0,80,89,
IG1025,7067,51.0,80,89,
FY7757,2148,50.0,81,90,
FY7756,2148,50.0,81,90,
IE3079,32,47.0,74,91,
HP6554,40,40.0,60,78,
HP6555,40,40.0,60,78,
HP9386,28,54.0,78,83,
G58171,467,55.0,79,84,
GZ1177,467,55.0,79,84,
GV9712,1637,50.0,90,91,
GW1054,1637,50.0,90,91,
ID6646,13,57.0,90,96,
GC0555,17,50.0,82,83,
GC0556,17,50.0,82,83,
GC0557,17,50.0,82,83,
HP5974,31,57.0,67,79,
HP5977,31,57.0,67,79,
ID4207,23,56.0,80,82,
HQ1400,25,53.0,90,89,
HQ1401,25,53.0,90,89,
GX9268,124,46.0,86,87,
HQ1984,5,50.0,80,80,
GC0994,,,,,
GC0995,,,,,
HQ8591,5,55.0,85,95,
BB5476,19780,50.0,82,87,
BB5478,19780,50.0,82,87,
IG0666,19780,50.0,82,87,
IG0668,19780,50.0,82,87,
IG0669,19780,50.0,82,87,
IG0671,19780,50.0,82,87,
HP5980,33,54.0,67,81,
ID9424,33,54.0,67,81,
GW4131,214,44.0,79,85,
HP2405,214,44.0,79,85,
HP2407,214,44.0,79,85,
IE1992,214,44.0,79,85,
GC0652,,,,,
GC0653,,,,,
GC0654,,,,,
GZ2314,9,47.0,83,91,
GW9647,134,53.0,88,90,
H03616,134,53.0,88,90,
GC0928,16,48.0,79,85,
GC0930,16,48.0,79,85,
GW6175,131,42.0,78,83,
GZ6939,131,42.0,78,83,
GX1978,608,51.0,89,91,
IF7617,608,51.0,89,91,
IF7618,608,51.0,89,91,
GW9786,7,57.0,96,100,
GZ1158,4903,49.0,85,89,
GZ5888,4903,49.0,85,89,
GC0552,47,44.0,73,83,
GC0553,47,44.0,73,83,
GC0554,47,44.0,73,83,
HP5968,93,54.0,83,85,
HP5969,93,54.0,83,85,
HP5972,93,54.0,83,85,
ID9422,93,54.0,83,85,
ID9423,93,54.0,83,85,
HP6001,261,51.0,74,81,
HP6002,261,51.0,74,81,
HP6003,261,51.0,74,81,
HP6005,261,51.0,74,81,
HP6006,261,51.0,74,81,
HP6007,261,51.0,74,81,
IF7552,261,51.0,74,81,
GW3848,834,50.0,84,86,
HP2416,834,50.0,84,86,
HQ1402,115,53.0,82,84,
FX3624,382,47.0,77,81,
FX3631,382,47.0,77,81,
FX3632,382,47.0,77,81,
FX3633,382,47.0,77,81,
EX2102,127,49.0,76,78,
HQ6441,240,48.0,74,80,
GA0868,222,47.0,68,71,
GA0869,222,47.0,68,71,
GA0870,222,47.0,68,71,
GA0871,222,47.0,68,71,
GA0872,222,47.0,68,71,
GC0914,19,48.0,73,85,
CM4821,159,44.0,73,80,
CM4822,159,44.0,73,80,
GW9195,180,50.0,81,87,
HP2535,180,50.0,81,87,
GW8589,230,49.0,80,83,
GW9151,230,49.0,80,83,
HP9014,230,49.0,80,83,
GY7479,260,48.0,85,89,
HQ4199,260,48.0,85,89,
HQ4201,260,48.0,85,89,
HQ4202,260,48.0,85,89,
ID5879,260,48.0,85,89,
GC0909,109,50.0,77,81,
GC0911,109,50.0,77,81,
GW9038,1220,49.0,84,87,
GX6779,1220,49.0,84,87,
GX6784,1220,49.0,84,87,
HP2675,1220,49.0,84,87,
HP2677,1220,49.0,84,87,
GC0567,39,41.0,66,80,
GW9647,134,53.0,88,90,
GY1945,134,53.0,88,90,
GY1946,134,53.0,88,90,
H03616,134,53.0,88,90,
GZ5892,270,52.0,89,87,
GZ5893,270,52.0,89,87,
HP7611,126,49.0,81,83,
HP7634,126,49.0,81,83,
HP9813,126,49.0,81,83,
IE6799,126,49.0,81,83,
IE6800,126,49.0,81,83,
GA0909,54,47.0,74,77,
GA0910,54,47.0,74,77,
GA0911,54,47.0,74,77,
GX9885,94,51.0,78,84,
GX9886,94,51.0,78,84,
GX9888,94,51.0,78,84,
FX3636,164,50.0,85,86,
FX3637,164,50.0,85,86,
FX3639,164,50.0,85,86,
FX3640,164,50.0,85,86,
EY2997,79,48.0,71,82,
GC0728,36,45.0,79,85,
FW1662,182,54.0,79,80,
GC0981,49,45.0,72,77,
GC0982,49,45.0,72,77,
HP7598,263,52.0,85,91,
HP6008,590,50.0,82,86,
HP6009,590,50.0,82,86,
HP6012,590,50.0,82,86,
HP6013,590,50.0,82,86,
HP6014,590,50.0,82,86,
IF7553,590,50.0,82,86,
GW9283,173,49.0,79,85,
GW9284,173,49.0,79,85,
IG1062,6,50.0,95,100,
HR0085,17,52.0,79,83,
GZ9257,1499,50.0,86,88,
GZ9260,1499,50.0,86,88,
GZ9261,1499,50.0,86,88,
GX1752,3042,50.0,82,87,
H04578,3042,50.0,82,87,
HP6031,3042,50.0,82,87,
HP6032,3042,50.0,82,87,
IG5999,,,,,
IG6000,,,,,
IG6001,,,,,
IF7314,281,49.0,85,89,
IF7315,281,49.0,85,89,
IF7316,281,49.0,85,89,
IF7317,281,49.0,85,89,
IF7319,281,49.0,85,89,
HP9424,156,50.0,78,87,
HP9425,156,50.0,78,87,
HP9426,156,50.0,78,87,
IG5385,156,50.0,78,87,
ID3205,1,50.0,75,100,
IG8950,,,,,
IG8951,,,,,
ID4806,32,54.0,78,91,
ID4807,32,54.0,78,91,
IE2946,,,,,
IF1550,228,49.0,81,84,
IF2373,228,49.0,81,84,
IF2374,228,49.0,81,84,
IF2375,228,49.0,81,84,
IF2376,228,49.0,81,84,
IF2377,228,49.0,81,84,
IF2379,228,49.0,81,84,
IE0174,,,,,
Q47225,91,61.0,73,82,
IF4839,40,46.0,78,81,
HP5771,612,51.0,83,86,
HP5772,612,51.0,83,86,
HP5774,612,51.0,83,86,
HP5775,612,51.0,83,86,
HP5776,612,51.0,83,86,
HP5778,612,51.0,83,86,
HP5779,612,51.0,83,86,
HP5796,612,51.0,83,86,
HP5797,612,51.0,83,86,
HQ1476,612,51.0,83,86,
ID2252,612,51.0,83,86,
ID2253,612,51.0,83,86,
ID2259,612,51.0,83,86,
IE0720,612,51.0,83,86,
ID0423,33,56.0,78,83,
IG3055,33,56.0,78,83,
IG3056,33,56.0,78,83,
IG4766,33,56.0,78,83,
IG4767,33,56.0,78,83,
IG4769,33,56.0,78,83,
IG4772,33,56.0,78,83,
GW3847,214,44.0,79,85,
GW4131,214,44.0,79,85,
GW4132,214,44.0,79,85,
HP2405,214,44.0,79,85,
HP2407,214,44.0,79,85,
IE1987,214,44.0,79,85,
IE1989,214,44.0,79,85,
IE1990,214,44.0,79,85,
IE1991,214,44.0,79,85,
IE1992,214,44.0,79,85,
IE8150,214,44.0,79,85,
IF0429,,,,,
IF0432,,,,,
HQ4204,24,47.0,82,83,
HQ4206,24,47.0,82,83,
BD7633,1239,50.0,85,91,
IF6070,3,50.0,100,100,
FY7756,2148,50.0,81,90,
FY7757,2148,50.0,81,90,
IF0435,65,38.0,71,81,
IG9514,65,38.0,71,81,
IG9515,65,38.0,71,81,
HP5783,357,53.0,87,89,
HP5786,357,53.0,87,89,
HP5787,357,53.0,87,89,
HP5788,357,53.0,87,89,
HP5789,357,53.0,87,89,
HP5790,357,53.0,87,89,
HQ3786,357,53.0,87,89,
ID2243,357,53.0,87,89,
ID2246,357,53.0,87,89,
ID2247,357,53.0,87,89,
ID2248,357,53.0,87,89,
IE3517,6,50.0,79,79,
IE2962,37,51.0,84,84,
IF2229,37,51.0,84,84,
IF2232,37,51.0,84,84,
IF2233,37,51.0,84,84,
IF2235,37,51.0,84,84,
IF2236,37,51.0,84,84,
EE6461,59,53.0,80,86,
EE6462,59,53.0,80,86,
ID0273,93,50.0,88,88,
IE4955,86,51.0,79,88,
IE4956,86,51.0,79,88,
IE4957,86,51.0,79,88,
IE4958,86,51.0,79,88,
IG1237,86,51.0,79,88,
IG1242,86,51.0,79,88,
IG1243,86,51.0,79,88,
ID4655,57,57.0,82,88,
ID4656,57,57.0,82,88,
IF8068,57,57.0,82,88,
IF9995,57,57.0,82,88,
IG9777,57,57.0,82,88,
IG6027,,,,,
GW5483,749,51.0,85,87,
H00471,749,51.0,85,87,
IG6248,749,51.0,85,87,
ID7845,2,50.0,100,100,
GW7955,343,51.0,86,87,
GX1720,343,51.0,86,87,
GY0699,343,51.0,86,87,
HP6102,343,51.0,86,87,
HP6103,343,51.0,86,87,
IF5392,343,51.0,86,87,
IF5393,343,51.0,86,87,
FX5499,2137,50.0,84,88,
FX5500,2137,50.0,84,88,
FX5501,2137,50.0,84,88,
FX5502,2137,50.0,84,88,
GY5695,2137,50.0,84,88,
IE0571,11,54.0,90,95,
IE0592,11,54.0,90,95,
IE8203,11,54.0,90,95,
IE8204,11,54.0,90,95,
IG5732,11,54.0,90,95,
IG8301,11,54.0,90,95,
IG8302,11,54.0,90,95,
IG8303,11,54.0,90,95,
IE7687,3,58.0,83,100,
ID2457,,,,,
IE9754,24,48.0,84,91,
IE9755,24,48.0,84,91,
IG3052,59,60.0,82,83,
IF3053,2,50.0,87,75,
IG7331,2,50.0,87,75,
GW6160,2,50.0,100,100,
ID0437,75,62.0,88,90,
IG3115,75,62.0,88,90,
IG4779,75,62.0,88,90,
IG4781,75,62.0,88,90,
IG5573,42,41.0,83,79,
IG6242,206,51.0,85,87,
280647,6124,45.0,79,85,
280648,6124,45.0,79,85,
288022,6124,45.0,79,85,
IG2262,196,49.0,88,91,
GY9425,31,49.0,82,83,
ID0853,28,51.0,80,77,
ID3508,28,51.0,80,77,
IG8978,28,51.0,80,77,
IG8983,28,51.0,80,77,
IG8984,28,51.0,80,77,
IG8985,28,51.0,80,77,
IG8986,28,51.0,80,77,
IG8987,28,51.0,80,77,
ID2344,3,50.0,100,100,
ID1940,16,51.0,73,87,
IG8978,28,51.0,80,77,
IG8983,28,51.0,80,77,
HP5771,612,51.0,83,86,
HP5774,612,51.0,83,86,
HP5775,612,51.0,83,86,
HP5776,612,51.0,83,86,
HP5779,612,51.0,83,86,
HP5796,612,51.0,83,86,
HQ1476,612,51.0,83,86,
ID2252,612,51.0,83,86,
ID2253,612,51.0,83,86,
IG5574,4,50.0,93,100,
FV3284,261,61.0,78,86,
FV3285,261,61.0,78,86,
IF5787,14,50.0,83,71,
ID9596,488,57.0,88,87,
ID9599,488,57.0,88,87,
FX3581,180,43.0,73,76,
FX3593,180,43.0,73,76,
FX3594,180,43.0,73,76,
IG6544,180,43.0,73,76,
IE0399,,,,,
IG5717,,,,,
ID9681,,,,,
ID6278,2,50.0,100,100,
IF0307,2,50.0,75,75,
GY9350,1915,49.0,86,89,
GY9351,1915,49.0,86,89,
GZ5159,1915,49.0,86,89,
HP9203,1915,49.0,86,89,
HP9204,1915,49.0,86,89,
HP9841,1915,49.0,86,89,
HQ6338,1915,49.0,86,89,
HQ6339,1915,49.0,86,89,
HQ6340,1915,49.0,86,89,
HQ6344,1915,49.0,86,89,
HQ6351,1915,49.0,86,89,
HQ8595,1915,49.0,86,89,
IE1767,1915,49.0,86,89,
IE1768,1915,49.0,86,89,
IE1772,1915,49.0,86,89,
IF3401,20,47.0,65,76,
IF3402,20,47.0,65,76,
ID2786,,,,,
IE0450,,,,,
IF2238,2,50.0,75,100,
IF2241,2,50.0,75,100,
IF4686,2,50.0,75,100,
IE8155,,,,,
HQ8476,90,46.0,80,83,
ID1493,90,46.0,80,83,
ID1494,90,46.0,80,83,
IE0841,90,46.0,80,83,
IF3001,29,56.0,91,97,
IF3003,29,56.0,91,97,
IF3004,29,56.0,91,97,
IE7256,269,50.0,82,85,
IE7261,269,50.0,82,85,
IE7963,269,50.0,82,85,
IE9694,269,50.0,82,85,
IF7256,269,50.0,82,85,
ID3719,1,50.0,100,100,
IF5716,24,53.0,91,93,
IF5718,24,53.0,91,93,
IF5720,24,53.0,91,93,
IF5721,24,53.0,91,93,
GW3019,595,51.0,83,90,
GW3020,595,51.0,83,90,
IG5569,595,51.0,83,90,
HP2602,89,57.0,79,84,
HP2604,89,57.0,79,84,
ID1747,3,58.0,75,66,
IG3088,3,58.0,75,66,
ID9579,7,46.0,85,92,
ID9580,7,46.0,85,92,
ID1531,165,54.0,82,87,
HP3221,165,54.0,82,87,
ID9638,294,51.0,90,93,
ID9641,294,51.0,90,93,
IF8670,,,,,
HP6139,141,48.0,76,79,
HP6142,141,48.0,76,79,
IE9766,141,48.0,76,79,
GX9879,12,60.0,75,85,
GX9880,12,60.0,75,85,
GX9882,12,60.0,75,85,
GW7954,744,52.0,83,83,
GX6741,744,52.0,83,83,
GY3094,744,52.0,83,83,
GY3095,744,52.0,83,83,
GY3100,744,52.0,83,83,
HP6095,744,52.0,83,83,
IF5390,744,52.0,83,83,
IF5391,744,52.0,83,83,
GZ9257,1499,50.0,86,88,
GZ9261,1499,50.0,86,88,
IG3055,33,56.0,78,83,
IG3056,33,56.0,78,83,
IG4767,33,56.0,78,83,
IG4772,33,56.0,78,83,
IF7345,246,50.0,88,91,
IF7346,246,50.0,88,91,
IF7348,246,50.0,88,91,
IF7359,246,50.0,88,91,
IF7361,246,50.0,88,91,
GY9358,115,53.0,82,84,
GY9359,115,53.0,82,84,
HQ1402,115,53.0,82,84,
ID9667,7,42.0,82,82,
ID9668,7,42.0,82,82,
IG0731,471,50.0,84,86,
IG7322,471,50.0,84,86,
IG7323,471,50.0,84,86,
IG7324,471,50.0,84,86,
IG7325,471,50.0,84,86,
IG7328,471,50.0,84,86,
ID6285,,,,,
ID6286,,,,,
FY8970,4903,49.0,85,89,
GZ1158,4903,49.0,85,89,
GZ5888,4903,49.0,85,89,
HP3129,53,57.0,85,90,
HP3130,53,57.0,85,90,
ID9434,53,57.0,85,90,
ID9574,53,57.0,85,90,
ID9575,53,57.0,85,90,
ID2055,21,54.0,84,91,
ID2056,21,54.0,84,91,
IF7314,281,49.0,85,89,
IF7316,281,49.0,85,89,
IF7317,281,49.0,85,89,
IF7319,281,49.0,85,89,
FZ5621,264,55.0,85,88,
H03641,264,55.0,85,88,
ID1779,264,55.0,85,88,
ID1780,264,55.0,85,88,
ID1781,264,55.0,85,88,
IF2399,264,55.0,85,88,
IG0674,264,55.0,85,88,
GC0535,28,51.0,77,84,
GC0536,28,51.0,77,84,
GC0538,28,51.0,77,84,
GX2000,245,51.0,82,87,
IF7252,245,51.0,82,87,
IG0340,245,51.0,82,87,
IG0341,245,51.0,82,87,
IG0342,245,51.0,82,87,
FZ6327,39,47.0,78,84,
GX2272,39,47.0,78,84,
ID0849,10,50.0,95,97,
ID3509,10,50.0,95,97,
IG8988,10,50.0,95,97,
GC0987,38,47.0,64,63,
GC0988,38,47.0,64,63,
GC0989,38,47.0,64,63,
IE0927,1,50.0,50,100,
IF4076,1,50.0,50,100,
IF4077,1,50.0,50,100,
IF4078,1,50.0,50,100,
ID4657,159,53.0,82,92,
ID4658,159,53.0,82,92,
IE9872,159,53.0,82,92,
EE5599,261,57.0,73,82,
EF1883,261,57.0,73,82,
IF1553,79,50.0,88,89,
GY9352,561,49.0,85,89,
GZ5166,561,49.0,85,89,
HP9205,561,49.0,85,89,
HQ6349,561,49.0,85,89,
HQ6353,561,49.0,85,89,
HQ8599,561,49.0,85,89,
IE1775,561,49.0,85,89,
IG0740,7,53.0,82,78,
IG0741,7,53.0,82,78,
GZ8950,9,50.0,97,91,
GZ8951,9,50.0,97,91,
HP7545,1203,51.0,86,85,
HP7553,1203,51.0,86,85,
HP7554,1203,51.0,86,85,
ID2282,1203,51.0,86,85,
ID2285,1203,51.0,86,85,
ID2291,1203,51.0,86,85,
HP3139,7,60.0,78,89,
HP3142,7,60.0,78,89,
HP3143,7,60.0,78,89,
ID9443,7,60.0,78,89,
EY3042,48,45.0,71,83,
EY3043,48,45.0,71,83,
EY3044,48,45.0,71,83,
IG0736,7,53.0,82,78,
IG0740,7,53.0,82,78,
IG0741,7,53.0,82,78,
IG2377,29,52.0,75,79,
IG2379,29,52.0,75,79,
IG2382,29,52.0,75,79,
EG6517,4441,51.0,75,82,
F35573,4441,51.0,75,82,
F35579,4441,51.0,75,82,
F35580,4441,51.0,75,82,
HP9646,18,51.0,98,93,
HP9649,18,51.0,98,93,
ID9581,42,51.0,89,91,
ID9582,42,51.0,89,91,
ID9583,42,51.0,89,91,
GW5698,11,43.0,61,81,
GW5699,11,43.0,61,81,
IG5003,25,53.0,86,92,
IG5004,25,53.0,86,92,
IF7554,1,50.0,100,100,
IF7555,1,50.0,100,100,
ID3709,45,46.0,70,77,
ID3710,45,46.0,70,77,
ID3711,45,46.0,70,77,
ID3712,45,46.0,70,77,
ID3713,45,46.0,70,77,
IF4032,13,48.0,78,94,
IG6532,13,48.0,78,94,
IF0118,12,54.0,85,89,
IF0119,12,54.0,85,89,
IF0121,12,54.0,85,89,
GY9415,218,53.0,89,88,
GY9416,218,53.0,89,88,
GZ9503,218,53.0,89,88,
HQ4315,218,53.0,89,88,
GW1048,339,44.0,72,75,
GZ5921,339,44.0,72,75,
GZ5922,339,44.0,72,75,
GC0532,11,50.0,65,72,
GC0533,11,50.0,65,72,
GC0534,11,50.0,65,72,
ID2411,101,59.0,74,85,
IF8186,101,59.0,74,85,
IF8187,101,59.0,74,85,
IF8188,101,59.0,74,85,
HQ5961,188,52.0,83,87,
ID7584,188,52.0,83,87,
FY8154,2564,42.0,84,88,
FY8155,2564,42.0,84,88,
GX4285,2564,42.0,84,88,
GZ5313,2564,42.0,84,88,
HP3213,41,59.0,89,90,
HP6317,41,59.0,89,90,
HQ8636,41,59.0,89,90,
HP2184,,,,,
HP6375,,,,,
IE7726,,,,,
HQ3677,52,51.0,77,60,
GX3090,181,53.0,86,89,
GY3884,181,53.0,86,89,
ID1871,181,53.0,86,89,
ID1873,181,53.0,86,89,
ID1874,181,53.0,86,89,
ID1876,181,53.0,86,89,
HQ1399,25,53.0,90,89,
HQ1400,25,53.0,90,89,
HQ1401,25,53.0,90,89,
ID9581,42,51.0,89,91,
ID9582,42,51.0,89,91,
GW9250,105,50.0,80,88,
GW9252,105,50.0,80,88,
ID4453,105,50.0,80,88,
IE2299,17,60.0,83,92,
IE2300,17,60.0,83,92,
IF2923,14,58.0,82,83,
IF2924,14,58.0,82,83,
GY2208,951,52.0,82,85,
GZ4075,951,52.0,82,85,
HP5968,93,54.0,83,85,
HP5969,93,54.0,83,85,
HP5972,93,54.0,83,85,
ID9422,93,54.0,83,85,
ID9423,93,54.0,83,85,
IG2352,93,54.0,83,85,
GZ9503,218,53.0,89,88,
HQ4315,218,53.0,89,88,
HP3127,,50.0,91,91,
FX3603,8,43.0,65,78,
FX3614,8,43.0,65,78,
GW9195,180,50.0,81,87,
GW9198,180,50.0,81,87,
HP2535,180,50.0,81,87,
IF2828,180,50.0,81,87,
FZ4658,137,51.0,83,85,
GZ0069,137,51.0,83,85,
HP3360,137,51.0,83,85,
FX3624,380,47.0,77,81,
FX3631,380,47.0,77,81,
FX3632,380,47.0,77,81,
FX3633,380,47.0,77,81,
FX5499,2137,50.0,84,88,
GY5695,2137,50.0,84,88,
ID9679,,,,,
GW9250,109,50.0,80,87,
GW9251,109,50.0,80,87,
GW9252,109,50.0,80,87,
ID4453,109,50.0,80,87,
ID4454,109,50.0,80,87,
FZ6404,,56.0,78,87,
IE4236,2,62.0,100,100,
IE4237,2,62.0,100,100,
HP2757,391,53.0,83,83,
IE7269,391,53.0,83,83,
IE9670,391,53.0,83,83,
IE9701,391,53.0,83,83,
IE4356,267,48.0,79,84,
IE4357,267,48.0,79,84,
IE4359,267,48.0,79,84,
IE4362,267,48.0,79,84,
IE4366,267,48.0,79,84,
IE4368,267,48.0,79,84,
IE4369,267,48.0,79,84,
GX6762,408,52.0,82,85,
GX6763,408,52.0,82,85,
IF2852,408,52.0,82,85,
IF2853,408,52.0,82,85,
IF2854,408,52.0,82,85,
IF2855,408,52.0,82,85,
EW2448,423,48.0,73,77,
EW2449,423,48.0,73,77,
EW2450,423,48.0,73,77,
GW7954,744,52.0,83,83,
GY3094,744,52.0,83,83,
GY3100,744,52.0,83,83,
IF5390,744,52.0,83,83,
IF5391,744,52.0,83,83,
GC0564,17,52.0,88,88,
GC0565,17,52.0,88,88,
GC0566,17,52.0,88,88,
IQ8865,1,50.0,100,100,
IQ8866,1,50.0,100,100,
IQ8867,1,50.0,100,100,
IQ8868,1,50.0,100,100,
FY3651,678,50.0,83,88,
ID4611,678,50.0,83,88,
ID1566,10,50.0,80,70,
ID1567,10,50.0,80,70,
IG2372,8,50.0,75,75,
ID1548,9,47.0,83,86,
ID1549,9,47.0,83,86,
ID1551,9,47.0,83,86,
H03615,99,51.0,81,86,
HP9721,99,51.0,81,86,
ID6902,99,51.0,81,86,
ID9826,19,53.0,80,89,
GY2531,17,55.0,72,72,
GY2532,17,55.0,72,72,
IF8114,107,53.0,90,94,
IG0735,107,53.0,90,94,
IG5534,5,55.0,85,75,
IG5535,5,55.0,85,75,
GW9078,7,60.0,64,64,
HP7861,7,60.0,64,64,
GY9415,218,,,,
GY9416,218,,,,
GZ9503,218,,,,
HQ4315,218,,,,
HP6001,,,,,
HP6002,,,,,
HP6003,,,,,
HP6004,,,,,
HP6005,,,,,
HP6006,,,,,
HP6007,,,,,
IF7552,,,,,
IG9835,18,44.0,56,66,
IG9838,18,44.0,56,66,
GC0576,20,41.0,86,88,
GC0577,20,41.0,86,88,
GC0578,20,41.0,86,88,
IG0731,471,50.0,84,86,
IG7322,471,50.0,84,86,
IG7323,471,50.0,84,86,
IG7324,471,50.0,84,86,
IG7325,471,50.0,84,86,
IF7582,1,25.0,50,50,
IF7583,1,25.0,50,50,
IQ8896,46,46.0,71,80,
IQ8897,46,46.0,71,80,
IQ8898,46,46.0,71,80,
GC0605,22,53.0,84,85,
HQ9933,,,,,
HQ9937,,,,,
HQ9939,,,,,
IG3047,51,56.0,85,88,
IG4777,51,56.0,85,88,
HP3139,7,60.0,78,89,
HP3142,7,60.0,78,89,
HP3143,7,60.0,78,89,
