shoe_name,org_price,discounted_price,url,category,review_count,star,product_code,shoe_type,durability,comfort,size,size_count,color_count,brand,color 1,color 2,color 3,color 4,color 5
PWRFrame TR 2 Elektro Summer Women's Shoes,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/pwrframe-tr-2-elektro-summer-womens-shoes/377944?swatch=03&referrer-category=womens-shoes,Women,,,377944_01,Shoes,,,,1,2,Puma,PUMA Black-PUMA Black-PUMA White,Loveable-Rose Gold,,,
PWRFrame TR 2 Elektro Summer Women's Shoes,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/pwrframe-tr-2-elektro-summer-womens-shoes/377944?swatch=03&referrer-category=womens-shoes,Women,,,377944_03,Shoes,,,,3,2,Puma,PUMA Black-PUMA Black-PUMA White,Loveable-Rose Gold,,,
PWR XX Nitro Women's Training Shoes,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/pwr-xx-nitro-womens-training-shoes/376969?swatch=09&referrer-category=womens-shoes,Women,,,376969_01,Training Shoes,,,,6,5,Puma,Puma Black-Puma White-Metallic Silver,Puma White-Puma Black-Puma Team Gold,Orchid Shadow-PUMA Black-PUMA Silver,Puma White-Turquoise Surf,PUMA Black-Garnet Rose-Fast Pink
PWR XX Nitro Women's Training Shoes,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/pwr-xx-nitro-womens-training-shoes/376969?swatch=09&referrer-category=womens-shoes,Women,,,376969_04,Training Shoes,,,,1,5,Puma,Puma Black-Puma White-Metallic Silver,Puma White-Puma Black-Puma Team Gold,Orchid Shadow-PUMA Black-PUMA Silver,Puma White-Turquoise Surf,PUMA Black-Garnet Rose-Fast Pink
PWR XX Nitro Women's Training Shoes,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/pwr-xx-nitro-womens-training-shoes/376969?swatch=09&referrer-category=womens-shoes,Women,,,376969_09,Training Shoes,,,,3,5,Puma,Puma Black-Puma White-Metallic Silver,Puma White-Puma Black-Puma Team Gold,Orchid Shadow-PUMA Black-PUMA Silver,Puma White-Turquoise Surf,PUMA Black-Garnet Rose-Fast Pink
PWR XX Nitro Women's Training Shoes,₹0,,https://in.puma.com/in/en/pd/pwr-xx-nitro-womens-training-shoes/376969?swatch=09&referrer-category=womens-shoes,Women,,,376969_12,Training Shoes,,,,6,5,Puma,Puma Black-Puma White-Metallic Silver,Puma White-Puma Black-Puma Team Gold,Orchid Shadow-PUMA Black-PUMA Silver,Puma White-Turquoise Surf,PUMA Black-Garnet Rose-Fast Pink
PWR XX Nitro Women's Training Shoes,"₹8,999",,https://in.puma.com/in/en/pd/pwr-xx-nitro-womens-training-shoes/376969?swatch=09&referrer-category=womens-shoes,Women,,,376969_14,Training Shoes,,,,6,5,Puma,Puma Black-Puma White-Metallic Silver,Puma White-Puma Black-Puma Team Gold,Orchid Shadow-PUMA Black-PUMA Silver,Puma White-Turquoise Surf,PUMA Black-Garnet Rose-Fast Pink
SOFTRIDE Sophia Marble Women's Running Shoes,"₹3,049","₹6,499",https://in.puma.com/in/en/pd/softride-sophia-marble-womens-running-shoes/377375?swatch=01&referrer-category=womens-shoes,Women,,,377375_01,Running Shoes,,,,2,1,Puma,,,,,
SOFTRIDE Finesse Sport Women's Shoes,"₹2,819","₹5,999",https://in.puma.com/in/en/pd/softride-finesse-sport-womens-shoes/376038?swatch=14&referrer-category=womens-shoes,Women,,,376038_14,Shoes,,,,2,1,Puma,,,,,
Fast-FWD Nitro Elite Women's Running Shoes,"₹16,999","₹19,999",https://in.puma.com/in/en/pd/fast-fwd-nitro-elite-womens-running-shoes/376592?swatch=05&referrer-category=womens-shoes,Women,,,376592_03,Running Shoes,,,,1,2,Puma,Elektro Purple-PUMA Black-Fizzy Lime,Fire Orchid-Ultra Blue-PUMA White,,,
Fast-FWD Nitro Elite Women's Running Shoes,"₹19,999",,https://in.puma.com/in/en/pd/fast-fwd-nitro-elite-womens-running-shoes/376592?swatch=05&referrer-category=womens-shoes,Women,,,376592_05,Running Shoes,,,,4,2,Puma,Elektro Purple-PUMA Black-Fizzy Lime,Fire Orchid-Ultra Blue-PUMA White,,,
Deviate Nitro Elite Fireglow Women's Running Shoes,"₹12,599","₹17,999",https://in.puma.com/in/en/pd/deviate-nitro-elite-fireglow-womens-running-shoes/377603?swatch=01&referrer-category=womens-shoes,Women,,,377603_01,Running Shoes,,,,3,1,Puma,,,,,
SOFTRIDE Sophia Better Women's Running Shoes,"₹3,299","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-better-womens-running-shoes/376194?swatch=04&referrer-category=womens-shoes,Women,,,376194_01,Running Shoes,,,,6,3,Puma,Puma Black-Metallic Silver,Platinum Gray-Light Lime,Carnation Pink-Marshmallow,,
SOFTRIDE Sophia Better Women's Running Shoes,"₹3,299","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-better-womens-running-shoes/376194?swatch=04&referrer-category=womens-shoes,Women,,,376194_04,Running Shoes,,,,2,3,Puma,Puma Black-Metallic Silver,Platinum Gray-Light Lime,Carnation Pink-Marshmallow,,
SOFTRIDE Sophia Better Women's Running Shoes,"₹3,599","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-better-womens-running-shoes/376194?swatch=04&referrer-category=womens-shoes,Women,,,376194_05,Running Shoes,,,,1,3,Puma,Puma Black-Metallic Silver,Platinum Gray-Light Lime,Carnation Pink-Marshmallow,,
PWR XX Nitro Luxe Women's Training Shoes,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/pwr-xx-nitro-luxe-womens-training-shoes/377892?swatch=02&referrer-category=womens-shoes,Women,,,377892_02,Training Shoes,,,,3,3,Puma,Warm White-PUMA Gold,Warm White-Ash Gray-Icy Blue,Dark Clove-PUMA Black-Rose Gold,,
PWR XX Nitro Luxe Women's Training Shoes,"₹7,199","₹8,999",https://in.puma.com/in/en/pd/pwr-xx-nitro-luxe-womens-training-shoes/377892?swatch=02&referrer-category=womens-shoes,Women,,,377892_09,Training Shoes,,,,6,3,Puma,Warm White-PUMA Gold,Warm White-Ash Gray-Icy Blue,Dark Clove-PUMA Black-Rose Gold,,
PWR XX Nitro Luxe Women's Training Shoes,"₹7,199","₹8,999",https://in.puma.com/in/en/pd/pwr-xx-nitro-luxe-womens-training-shoes/377892?swatch=02&referrer-category=womens-shoes,Women,,,377892_10,Training Shoes,,,,6,3,Puma,Warm White-PUMA Gold,Warm White-Ash Gray-Icy Blue,Dark Clove-PUMA Black-Rose Gold,,
SOFTRIDE Stakd Premium Women's Running Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/softride-stakd-premium-womens-running-shoes/378854?swatch=02&referrer-category=womens-shoes,Women,,,378854_01,Running Shoes,,,,3,2,Puma,PUMA Black-Cool Dark Gray,Warm White-Alpine Snow-Dark Clove,,,
SOFTRIDE Stakd Premium Women's Running Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/softride-stakd-premium-womens-running-shoes/378854?swatch=02&referrer-category=womens-shoes,Women,,,378854_02,Running Shoes,,,,2,2,Puma,PUMA Black-Cool Dark Gray,Warm White-Alpine Snow-Dark Clove,,,
Softride Sophia 2 Better Women's Running Shoes,"₹3,599","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-2-better-womens-running-shoes/378773?swatch=02&referrer-category=womens-shoes,Women,,,378773_01,Running Shoes,,,,6,2,Puma,Cool Dark Gray-Vivid Violet,Warm White-Green Fog,,,
Softride Sophia 2 Better Women's Running Shoes,"₹3,599","₹5,999",https://in.puma.com/in/en/pd/softride-sophia-2-better-womens-running-shoes/378773?swatch=02&referrer-category=womens-shoes,Women,,,378773_02,Running Shoes,,,,2,2,Puma,Cool Dark Gray-Vivid Violet,Warm White-Green Fog,,,
PWRFrame 2 Women's Training Shoes,"₹4,499","₹7,499",https://in.puma.com/in/en/pd/pwrframe-2-womens-training-shoes/377891?swatch=11&referrer-category=womens-shoes,Women,,,377891_02,Training Shoes,,,,2,3,Puma,PUMA Black-Elektro Purple,PUMA Black-Purple Pop-PUMA Silver-PUMA White,PUMA Black-Bold Blue-Speed Green,,
PWRFrame 2 Women's Training Shoes,"₹4,499","₹7,499",https://in.puma.com/in/en/pd/pwrframe-2-womens-training-shoes/377891?swatch=11&referrer-category=womens-shoes,Women,,,377891_09,Training Shoes,,,,1,3,Puma,PUMA Black-Elektro Purple,PUMA Black-Purple Pop-PUMA Silver-PUMA White,PUMA Black-Bold Blue-Speed Green,,
PWRFrame 2 Women's Training Shoes,"₹4,499","₹7,499",https://in.puma.com/in/en/pd/pwrframe-2-womens-training-shoes/377891?swatch=11&referrer-category=womens-shoes,Women,,,377891_11,Training Shoes,,,,2,3,Puma,PUMA Black-Elektro Purple,PUMA Black-Purple Pop-PUMA Silver-PUMA White,PUMA Black-Bold Blue-Speed Green,,
Velocity NITRO 2 Women's Running Shoes,"₹7,199","₹11,999",https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=07&referrer-category=womens-shoes,Women,,,376262_07,Running Shoes,,,,2,5,Puma,Sunset Glow-Puma Black,Puma Black-Rose Gold,PUMA Black-Fire Orchid,Frosty Pink-Speed Green,Fire Orchid-Ultra Blue
Velocity NITRO 2 Women's Running Shoes,"₹7,199","₹11,999",https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=07&referrer-category=womens-shoes,Women,,,376262_09,Running Shoes,,,,4,5,Puma,Sunset Glow-Puma Black,Puma Black-Rose Gold,PUMA Black-Fire Orchid,Frosty Pink-Speed Green,Fire Orchid-Ultra Blue
Velocity NITRO 2 Women's Running Shoes,"₹9,599","₹11,999",https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=07&referrer-category=womens-shoes,Women,,,376262_19,Running Shoes,,,,6,5,Puma,Sunset Glow-Puma Black,Puma Black-Rose Gold,PUMA Black-Fire Orchid,Frosty Pink-Speed Green,Fire Orchid-Ultra Blue
Velocity NITRO 2 Women's Running Shoes,"₹9,599","₹11,999",https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=07&referrer-category=womens-shoes,Women,,,376262_20,Running Shoes,,,,6,5,Puma,Sunset Glow-Puma Black,Puma Black-Rose Gold,PUMA Black-Fire Orchid,Frosty Pink-Speed Green,Fire Orchid-Ultra Blue
Velocity NITRO 2 Women's Running Shoes,"₹9,599","₹11,999",https://in.puma.com/in/en/pd/velocity-nitro-2-womens-running-shoes/376262?swatch=07&referrer-category=womens-shoes,Women,,,376262_21,Running Shoes,,,,6,5,Puma,Sunset Glow-Puma Black,Puma Black-Rose Gold,PUMA Black-Fire Orchid,Frosty Pink-Speed Green,Fire Orchid-Ultra Blue
Deviate NITRO 2 Women's Running Shoes,"₹8,999","₹14,999",https://in.puma.com/in/en/pd/deviate-nitro-2-womens-running-shoes/376855?swatch=04&referrer-category=womens-shoes,Women,,,376855_04,Running Shoes,,,,2,7,Puma,Sunset Glow-Puma Black,Fizzy Apple-Metallic Silver,Royal Sapphire-Elektro Purple,Spring Lavender-PUMA Black,PUMA Black-Fire Orchid
Deviate NITRO 2 Women's Running Shoes,"₹11,999","₹14,999",https://in.puma.com/in/en/pd/deviate-nitro-2-womens-running-shoes/376855?swatch=04&referrer-category=womens-shoes,Women,,,376855_06,Running Shoes,,,,2,7,Puma,Sunset Glow-Puma Black,Fizzy Apple-Metallic Silver,Royal Sapphire-Elektro Purple,Spring Lavender-PUMA Black,PUMA Black-Fire Orchid
Deviate NITRO 2 Women's Running Shoes,"₹9,599","₹15,999",https://in.puma.com/in/en/pd/deviate-nitro-2-womens-running-shoes/376855?swatch=04&referrer-category=womens-shoes,Women,,,376855_10,Running Shoes,,,,5,7,Puma,Sunset Glow-Puma Black,Fizzy Apple-Metallic Silver,Royal Sapphire-Elektro Purple,Spring Lavender-PUMA Black,PUMA Black-Fire Orchid
Deviate NITRO 2 Women's Running Shoes,"₹9,599","₹15,999",https://in.puma.com/in/en/pd/deviate-nitro-2-womens-running-shoes/376855?swatch=04&referrer-category=womens-shoes,Women,,,376855_11,Running Shoes,,,,6,7,Puma,Sunset Glow-Puma Black,Fizzy Apple-Metallic Silver,Royal Sapphire-Elektro Purple,Spring Lavender-PUMA Black,PUMA Black-Fire Orchid
Deviate NITRO 2 Women's Running Shoes,"₹12,799","₹15,999",https://in.puma.com/in/en/pd/deviate-nitro-2-womens-running-shoes/376855?swatch=04&referrer-category=womens-shoes,Women,,,376855_17,Running Shoes,,,,6,7,Puma,Sunset Glow-Puma Black,Fizzy Apple-Metallic Silver,Royal Sapphire-Elektro Purple,Spring Lavender-PUMA Black,PUMA Black-Fire Orchid
Deviate NITRO 2 Women's Running Shoes,"₹12,799","₹15,999",https://in.puma.com/in/en/pd/deviate-nitro-2-womens-running-shoes/376855?swatch=04&referrer-category=womens-shoes,Women,,,376855_20,Running Shoes,,,,6,7,Puma,Sunset Glow-Puma Black,Fizzy Apple-Metallic Silver,Royal Sapphire-Elektro Purple,Spring Lavender-PUMA Black,PUMA Black-Fire Orchid
Deviate NITRO 2 Women's Running Shoes,"₹12,799","₹15,999",https://in.puma.com/in/en/pd/deviate-nitro-2-womens-running-shoes/376855?swatch=04&referrer-category=womens-shoes,Women,,,376855_22,Running Shoes,,,,6,7,Puma,Sunset Glow-Puma Black,Fizzy Apple-Metallic Silver,Royal Sapphire-Elektro Purple,Spring Lavender-PUMA Black,PUMA Black-Fire Orchid
SOFTRIDE Sophia 2 Women's Running Shoes,"₹3,249","₹6,499",https://in.puma.com/in/en/pd/softride-sophia-2-womens-running-shoes/377903?swatch=02&referrer-category=womens-shoes,Women,,,377903_02,Running Shoes,,,,2,2,Puma,Rose Dust-Rose Gold-PUMA White,Marble-Feather Gray,,,
SOFTRIDE Sophia 2 Women's Running Shoes,"₹3,249","₹6,499",https://in.puma.com/in/en/pd/softride-sophia-2-womens-running-shoes/377903?swatch=02&referrer-category=womens-shoes,Women,,,377903_04,Running Shoes,,,,1,2,Puma,Rose Dust-Rose Gold-PUMA White,Marble-Feather Gray,,,
Twitch Runner Women's Running Shoes,"₹3,599","₹5,999",https://in.puma.com/in/en/pd/twitch-runner-womens-running-shoes/377558?swatch=22&referrer-category=womens-shoes,Women,,,377558_22,Running Shoes,,,,2,1,Puma,,,,,
Fuse 2.0 Women's Training Shoes,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=06&referrer-category=womens-shoes,Women,,,376169_02,Training Shoes,,,,2,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=06&referrer-category=womens-shoes,Women,,,376169_05,Training Shoes,,,,1,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹5,219","₹8,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=06&referrer-category=womens-shoes,Women,,,376169_06,Training Shoes,,,,2,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=06&referrer-category=womens-shoes,Women,,,376169_09,Training Shoes,,,,1,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=06&referrer-category=womens-shoes,Women,,,376169_10,Training Shoes,,,,6,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=06&referrer-category=womens-shoes,Women,,,376169_12,Training Shoes,,,,5,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,399","₹7,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=02&referrer-category=womens-shoes,Women,,,376169_02,Training Shoes,,,,2,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,799","₹7,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=02&referrer-category=womens-shoes,Women,,,376169_05,Training Shoes,,,,1,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹5,219","₹8,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=02&referrer-category=womens-shoes,Women,,,376169_06,Training Shoes,,,,2,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=02&referrer-category=womens-shoes,Women,,,376169_09,Training Shoes,,,,1,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,499","₹8,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=02&referrer-category=womens-shoes,Women,,,376169_10,Training Shoes,,,,6,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
Fuse 2.0 Women's Training Shoes,"₹4,949","₹8,999",https://in.puma.com/in/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=02&referrer-category=womens-shoes,Women,,,376169_12,Training Shoes,,,,5,6,Puma,Puma White-Puma Black-Deep Orchid-Neon Citrus,Puma White-Dusty Aqua,Rose Dust-Warm White-Hibiscus Flower,Purple Charcoal-PUMA Black-Spring Lavender,PUMA White-Fire Orchid-PUMA Black
ULTRA Ultimate FG/AG Football Boots Women,"₹10,799","₹17,999",https://in.puma.com/in/en/pd/ultra-ultimate-fg-ag-football-boots-women/106898?swatch=01&referrer-category=womens-shoes,Women,,,106898_01,ULTRA Ultimate FG/AG Football Boots Women,,,,2,1,Puma,,,,,
Deviate Nitro Elite Carbon Women's Running Shoes,"₹10,799","₹17,999",https://in.puma.com/in/en/pd/deviate-nitro-elite-carbon-womens-running-shoes/377091?swatch=01&referrer-category=womens-shoes,Women,,,377091_01,Running Shoes,,,,2,1,Puma,,,,,
PWRFrame 2 Women's Training Shoes,"₹4,499","₹7,499",https://in.puma.com/in/en/pd/pwrframe-2-womens-training-shoes/377891?swatch=02&referrer-category=womens-shoes,Women,,,377891_02,Training Shoes,,,,2,3,Puma,PUMA Black-Elektro Purple,PUMA Black-Purple Pop-PUMA Silver-PUMA White,PUMA Black-Bold Blue-Speed Green,,
PWRFrame 2 Women's Training Shoes,"₹4,499","₹7,499",https://in.puma.com/in/en/pd/pwrframe-2-womens-training-shoes/377891?swatch=02&referrer-category=womens-shoes,Women,,,377891_09,Training Shoes,,,,1,3,Puma,PUMA Black-Elektro Purple,PUMA Black-Purple Pop-PUMA Silver-PUMA White,PUMA Black-Bold Blue-Speed Green,,
PWRFrame 2 Women's Training Shoes,"₹4,499","₹7,499",https://in.puma.com/in/en/pd/pwrframe-2-womens-training-shoes/377891?swatch=02&referrer-category=womens-shoes,Women,,,377891_11,Training Shoes,,,,2,3,Puma,PUMA Black-Elektro Purple,PUMA Black-Purple Pop-PUMA Silver-PUMA White,PUMA Black-Bold Blue-Speed Green,,
PWR XX NITRO Deco Glam Women's Training Shoes,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/pwr-xx-nitro-deco-glam-womens-training-shoes/377040?swatch=02&referrer-category=womens-shoes,Women,,,377040_01,Training Shoes,,,,1,2,Puma,Puma Black-Puma Team Gold,Aubergine-Puma Team Gold,,,
PWR XX NITRO Deco Glam Women's Training Shoes,"₹5,399","₹8,999",https://in.puma.com/in/en/pd/pwr-xx-nitro-deco-glam-womens-training-shoes/377040?swatch=02&referrer-category=womens-shoes,Women,,,377040_02,Training Shoes,,,,2,2,Puma,Puma Black-Puma Team Gold,Aubergine-Puma Team Gold,,,
SOFTRIDE Sophia 2 Women's Running Shoes,"₹3,249","₹6,499",https://in.puma.com/in/en/pd/softride-sophia-2-womens-running-shoes/377903?swatch=04&referrer-category=womens-shoes,Women,,,377903_02,Running Shoes,,,,2,2,Puma,Rose Dust-Rose Gold-PUMA White,Marble-Feather Gray,,,
